taxa_falsos_positivos,taxa_verdadeiros_positivos,threshold
0.013619734125402978,0.9680511182108626,0.010131270357491494
0.013619734125402978,0.9688498402555911,0.010127308977121559
0.013909515702539212,0.9688498402555911,0.009917469343224782
0.013909515702539212,0.9696485623003195,0.009915045135948194
0.014163074582533415,0.9696485623003195,0.00974676715570274
0.014163074582533415,0.9704472843450479,0.009743797671319455
0.01444768148864936,0.9704472843450479,0.00951020061740834
0.01444768148864936,0.9712460063897763,0.009506214633287508
0.014732288394765303,0.9712460063897763,0.009269874978667767
0.014732288394765303,0.9720447284345048,0.009268960360689913
0.01586554134820879,0.9720447284345048,0.00854259379551179
0.01586554134820879,0.9728434504792333,0.008541859882186888
0.016036305491878355,0.9728434504792333,0.008442085014629569
0.016036305491878355,0.9736421725239617,0.00844165783199488
0.016569296606968213,0.9736421725239617,0.008145117639372979
0.016569296606968213,0.9744408945686901,0.008142128593922675
0.018571894291820396,0.9744408945686901,0.007206929047321404
0.018571894291820396,0.9752396166134185,0.007204253948575514
0.020093247571785624,0.9752396166134185,0.006681905790984307
0.020103596913826204,0.9752396166134185,0.006678332012412075
0.02252534295132187,0.9752396166134185,0.005849256951498403
0.02252534295132187,0.9760383386581469,0.005848644252666625
0.022794425844376943,0.9760383386581469,0.005752197543944645
0.022794425844376943,0.9768370607028753,0.005749815364970057
0.022846172554579842,0.9768370607028753,0.0057358446990857384
0.022846172554579842,0.9776357827476039,0.005735568420602464
0.02376208932517115,0.9776357827476039,0.005486760513708705
0.02376208932517115,0.9784345047923323,0.005484532012297117
0.024284731098220432,0.9784345047923323,0.005354912415894568
0.024284731098220432,0.9792332268370607,0.005351861849257307
0.02445549524189,0.9792332268370607,0.005306741118726409
0.02445549524189,0.9800319488817891,0.005304053782958041
0.03005448928584365,0.9800319488817891,0.00419307233554488
0.03005448928584365,0.9808306709265175,0.004193040259232037
0.03052538434869003,0.9808306709265175,0.004130980385546805
0.03052538434869003,0.981629392971246,0.004130506929658664
0.03139472908009873,0.981629392971246,0.004019322599896873
0.03139472908009873,0.9824281150159745,0.004018542268865497
0.03635206391753644,0.9824281150159745,0.003458701648917374
0.03635206391753644,0.9832268370607029,0.0034579935859749846
0.036414159969779925,0.9832268370607029,0.003451922905310777
0.036414159969779925,0.9840255591054313,0.003451675364824215
0.036724640230997314,0.9840255591054313,0.003422686452982333
0.036724640230997314,0.9848242811501597,0.0034221028760966117
0.041661276384353865,0.9848242811501597,0.0030018177356404426
0.041661276384353865,0.9856230031948882,0.0030015889692595124
0.0452783714275365,0.9856230031948882,0.0027570610252557835
0.0452783714275365,0.9864217252396166,0.0027568863110271143
0.050520313171090146,0.9864217252396166,0.0024631688378919936
0.050520313171090146,0.987220447284345,0.002463071530344793
0.053459526310614805,0.987220447284345,0.002329835097650893
0.05346987565265538,0.987220447284345,0.0023298095225161328
0.054215028279577124,0.987220447284345,0.002301895422209355
0.05422537762161771,0.987220447284345,0.0023018065326802866
0.05797701411132787,0.987220447284345,0.00214141237031058
0.057987363453368454,0.987220447284345,0.002141302691311011
0.060476380214127885,0.987220447284345,0.0020459968402625137
0.06048672955616847,0.987220447284345,0.0020458098964080845
0.062566947306325,0.987220447284345,0.0019739939641296236
0.062566947306325,0.9880191693290735,0.0019739684329136095
0.06263421802958877,0.9880191693290735,0.0019703233833727736
0.06263421802958877,0.9888178913738019,0.001970304769308501
0.06416592065159457,0.9888178913738019,0.0019224237901970583
0.06417626999363515,0.9888178913738019,0.0019221104534109929
0.06452814762301487,0.9888178913738019,0.001908272743842717
0.06452814762301487,0.9896166134185304,0.0019080469450618513
0.06576489399686415,0.9896166134185304,0.0018674640819085948
0.06577524333890473,0.9896166134185304,0.00186739153425421
0.0708050235706265,0.9896166134185304,0.0017126232734452206
0.0708050235706265,0.9904153354632588,0.0017125928513069166
0.07493441104481782,0.9904153354632588,0.00160167265039718
0.0749447603868584,0.9904153354632588,0.0016016574582997261
0.07589172518357146,0.9904153354632588,0.0015755594785088463
0.07589172518357146,0.9912140575079872,0.0015753157969500859
0.07910002121615119,0.9912140575079872,0.001492262270372516
0.07910002121615119,0.9920127795527156,0.0014920943910381296
0.08016082877531061,0.9920127795527156,0.0014687790418864797
0.0801711781173512,0.9920127795527156,0.001468775213385347
0.0810819202169222,0.9920127795527156,0.0014468622636155286
0.0810819202169222,0.9928115015974441,0.001446771918028797
0.08372100243727006,0.9928115015974441,0.0013869457145212778
0.08373135177931063,0.9928115015974441,0.0013869282899180596
0.08572877479314253,0.9928115015974441,0.0013433908610593764
0.0857391241351831,0.9928115015974441,0.0013432491094399516
0.09067058561751937,0.9928115015974441,0.001246066501717408
0.09068093495955995,0.9928115015974441,0.0012458001285402143
0.09470682901334547,0.9928115015974441,0.0011730875259214069
0.09471717835538605,0.9928115015974441,0.0011730836743476692
0.10388669540333974,0.9928115015974441,0.0010221394683349535
0.10389704474538031,0.9928115015974441,0.0010220498204601843
0.10512344177718902,0.9928115015974441,0.0010059324571862188
0.10512344177718902,0.9936102236421726,0.0010058799376408947
0.10529938059187888,0.9936102236421726,0.0010034899922728693
0.10530972993391945,0.9936102236421726,0.0010032380229550624
0.10702772071265569,0.9936102236421726,0.0009771629183712406
